-178.5	-79.5	344.5	-331.9
-178.5	-78.5	305.5	-460.1
-178.5	-77.5	0.0	-651.607
-178.5	-76.5	0.0	-584.515
-178.5	-75.5	0.0	-482.212
-178.5	-74.5	0.0	-536.272
-178.5	-73.5	0.0	-753.023
-178.5	-72.5	0.0	-556.25
-178.5	-71.5	0.0	-1005.0
-178.5	-70.5	0.0	-2403.0
-178.5	-69.5	0.0	-3799.0
-178.5	-68.5	0.0	-3393.0
-178.5	-67.5	0.0	-3358.0
-178.5	-66.5	0.0	-2489.0
-178.5	-65.5	0.0	-1897.0
-178.5	-64.5	0.0	-3362.0
-178.5	-63.5	0.0	-3055.0
-178.5	-62.5	0.0	-3795.0
-178.5	-61.5	0.0	-4063.0
-178.5	-60.5	0.0	-4006.0
-178.5	-59.5	0.0	-4542.0
-178.5	-58.5	0.0	-4698.0
-178.5	-57.5	0.0	-5018.0
-178.5	-56.5	0.0	-5006.0
-178.5	-55.5	0.0	-5249.0
-178.5	-54.5	0.0	-5333.0
-178.5	-53.5	0.0	-5382.0
-178.5	-52.5	0.0	-5356.0
-178.5	-51.5	0.0	-5007.0
-178.5	-50.5	0.0	-3835.0
-178.5	-49.5	0.0	-4792.0
-178.5	-48.5	0.0	-4798.0
-178.5	-47.5	0.0	-4252.0
-178.5	-46.5	0.0	-4529.0
-178.5	-45.5	0.0	-3886.0
-178.5	-44.5	0.0	-986.0
-178.5	-43.5	0.0	-355.0
-178.5	-42.5	0.0	-1554.0
-178.5	-41.5	0.0	-2769.0
-178.5	-40.5	0.0	-3503.0
-178.5	-39.5	0.0	-3704.0
-178.5	-38.5	0.0	-3352.0
-178.5	-37.5	0.0	-3495.0
-178.5	-36.5	0.0	-4471.0
-178.5	-35.5	0.0	-6395.0
-178.5	-34.5	0.0	-6873.0
-178.5	-33.5	0.0	-8089.0
-178.5	-32.5	0.0	-5833.0
-178.5	-31.5	0.0	-4953.0
-178.5	-30.5	0.0	-2839.0
-178.5	-29.5	0.0	-357.0
-178.5	-28.5	0.0	-1771.0
-178.5	-27.5	0.0	-2437.0
-178.5	-26.5	0.0	-2468.0
-178.5	-25.5	0.0	-2082.0
-178.5	-24.5	0.0	-1137.0
-178.5	-23.5	0.0	-2780.0
-178.5	-22.5	0.0	-2519.0
-178.5	-21.5	0.0	-2251.0
-178.5	-20.5	0.0	-1442.0
-178.5	-19.5	0.0	-1937.0
-178.5	-18.5	0.0	-2082.0
-178.5	-17.5	0.0	-2366.0
-178.5	-16.5	0.0	-2320.0
-178.5	-15.5	0.0	-2367.0
-178.5	-14.5	0.0	-2323.0
-178.5	-13.5	0.0	-2630.0
-178.5	-12.5	0.0	-1092.0
-178.5	-11.5	0.0	-2439.0
-178.5	-10.5	0.0	-4285.0
-178.5	-9.5	0.0	-4799.0
-178.5	-8.5	0.0	-5359.0
-178.5	-7.5	0.0	-5418.0
-178.5	-6.5	0.0	-5634.0
-178.5	-5.5	0.0	-5483.0
-178.5	-4.5	0.0	-5930.0
-178.5	-3.5	0.0	-5841.0
-178.5	-2.5	0.0	-5588.0
-178.5	-1.5	0.0	-5233.0
-178.5	-0.5	0.0	-4669.0
-178.5	0.5	0.0	-5363.0
-178.5	1.5	0.0	-5286.0
-178.5	2.5	0.0	-5304.0
-178.5	3.5	0.0	-5309.0
-178.5	4.5	0.0	-5532.0
-178.5	5.5	0.0	-5515.0
-178.5	6.5	0.0	-4592.0
-178.5	7.5	0.0	-5653.0
-178.5	8.5	0.0	-5754.0
-178.5	9.5	0.0	-5890.0
-178.5	10.5	0.0	-6051.0
-178.5	11.5	0.0	-5432.0
-178.5	12.5	0.0	-4958.0
-178.5	13.5	0.0	-4990.0
-178.5	14.5	0.0	-5277.0
-178.5	15.5	0.0	-4928.0
-178.5	16.5	0.0	-5038.0
-178.5	17.5	0.0	-5008.0
-178.5	18.5	0.0	-4135.0
-178.5	19.5	0.0	-3461.0
-178.5	20.5	0.0	-4862.0
-178.5	21.5	0.0	-4654.0
-178.5	22.5	0.0	-5598.0
-178.5	23.5	0.0	-5647.0
-178.5	24.5	0.0	-5492.0
-178.5	25.5	0.0	-5322.0
-178.5	26.5	0.0	-4980.0
-178.5	27.5	0.0	-4554.0
-178.5	28.5	0.0	-3595.0
-178.5	29.5	0.0	-5412.0
-178.5	30.5	0.0	-5185.0
-178.5	31.5	0.0	-5211.0
-178.5	32.5	0.0	-5358.0
-178.5	33.5	0.0	-4602.0
-178.5	34.5	0.0	-2737.0
-178.5	35.5	0.0	-3999.0
-178.5	36.5	0.0	-5093.0
-178.5	37.5	0.0	-4963.0
-178.5	38.5	0.0	-5655.0
-178.5	39.5	0.0	-5413.0
-178.5	40.5	0.0	-5770.0
-178.5	41.5	0.0	-6007.0
-178.5	42.5	0.0	-5134.0
-178.5	43.5	0.0	-5649.0
-178.5	44.5	0.0	-5624.0
-178.5	45.5	0.0	-5650.0
-178.5	46.5	0.0	-5640.0
-178.5	47.5	0.0	-5620.0
-178.5	48.5	0.0	-5386.0
-178.5	49.5	0.0	-4770.0
-178.5	50.5	0.0	-6305.0
-178.5	51.5	0.0	-1218.0
-178.5	52.5	0.0	-3617.0
-178.5	53.5	0.0	-3760.0
-178.5	54.5	0.0	-3801.0
-178.5	55.5	0.0	-3790.0
-178.5	56.5	0.0	-3745.0
-178.5	57.5	0.0	-3696.0
-178.5	58.5	0.0	-2041.0
-178.5	59.5	0.0	-371.0
-178.5	60.5	0.0	-151.0
-178.5	61.5	0.0	-165.0
-178.5	62.5	0.0	-98.0
-178.5	63.5	0.0	-92.0
-178.5	64.5	0.0	-70.0
-178.5	65.5	0.0	17.0
-178.5	66.5	0.0	235.0
-178.5	67.5	0.0	348.0
-178.5	68.5	0.0	-15.0
-178.5	69.5	0.0	-48.0
-178.5	70.5	0.0	-42.0
-178.5	71.5	0.0	-9.0
-178.5	72.5	0.0	-58.0
-178.5	73.5	0.0	-95.0
-178.5	74.5	0.0	-184.0
-178.5	75.5	0.0	-999.0
-178.5	76.5	0.0	-791.0
-178.5	77.5	0.0	-1354.0
-178.5	78.5	0.0	-1403.0
-178.5	79.5	0.0	-1651.0
-178.5	80.5	0.0	-2161.0
-178.5	81.5	0.0	-2230.0
-178.5	82.5	0.0	-2344.0
-178.5	83.5	0.0	-2294.0
-178.5	84.5	0.0	-2038.0
-178.5	85.5	0.0	-2399.0
-178.5	86.5	0.0	-3835.0
-178.5	87.5	0.0	-3841.0
-178.5	88.5	0.0	-3863.0
-178.5	89.5	0.0	-4091.0
-177.5	-89.5	2724.0	2891.0
-177.5	-88.5	2368.5	3103.0
-177.5	-87.5	2133.5	3009.0
-177.5	-86.5	746.5	2866.0
-177.5	-85.5	213.5	2201.0
-177.5	-84.5	116.5	1230.0
-177.5	-83.5	561.5	-780.8
-177.5	-82.5	418.0	-581.15
-177.5	-81.5	369.5	-652.45
-177.5	-80.5	364.5	-667.3
-177.5	-79.5	341.5	-658.85
-177.5	-78.5	313.0	-500.6
-177.5	-77.5	0.0	-609.514
-177.5	-76.5	0.0	-568.138
-177.5	-75.5	0.0	-602.737
-177.5	-74.5	0.0	-740.75
-177.5	-73.5	0.0	-1287.74
-177.5	-72.5	0.0	-646.87
-177.5	-71.5	0.0	-1030.0
-177.5	-70.5	0.0	-3276.0
-177.5	-69.5	0.0	-4226.0
-177.5	-68.5	0.0	-3176.0
-177.5	-67.5	0.0	-3202.0
-177.5	-66.5	0.0	-2966.0
-177.5	-65.5	0.0	-2849.0
-177.5	-64.5	0.0	-2700.0
-177.5	-63.5	0.0	-3449.0
-177.5	-62.5	0.0	-4179.0
-177.5	-61.5	0.0	-3547.0
-177.5	-60.5	0.0	-4115.0
-177.5	-59.5	0.0	-4296.0
-177.5	-58.5	0.0	-4777.0
-177.5	-57.5	0.0	-4890.0
-177.5	-56.5	0.0	-5069.0
-177.5	-55.5	0.0	-5210.0
-177.5	-54.5	0.0	-5319.0
-177.5	-53.5	0.0	-5479.0
-177.5	-52.5	0.0	-5418.0
-177.5	-51.5	0.0	-5206.0
-177.5	-50.5	0.0	-2910.0
-177.5	-49.5	0.0	-2319.0
-177.5	-48.5	0.0	-4954.0
-177.5	-47.5	0.0	-4765.0
-177.5	-46.5	0.0	-4605.0
-177.5	-45.5	0.0	-3752.0
-177.5	-44.5	0.0	-716.0
-177.5	-43.5	0.0	-17.0
-177.5	-42.5	0.0	-2141.0
-177.5	-41.5	0.0	-2953.0
-177.5	-40.5	0.0	-3699.0
-177.5	-39.5	0.0	-3925.0
-177.5	-38.5	0.0	-3945.0
-177.5	-37.5	0.0	-4818.0
-177.5	-36.5	0.0	-5434.0
-177.5	-35.5	0.0	-5661.0
-177.5	-34.5	0.0	-5765.0
-177.5	-33.5	0.0	-6016.0
-177.5	-32.5	0.0	-6304.0
-177.5	-31.5	0.0	-8727.0
-177.5	-30.5	0.0	-5477.0
-177.5	-29.5	0.0	-3721.0
-177.5	-28.5	0.0	-3195.0
-177.5	-27.5	0.0	-2303.0
-177.5	-26.5	0.0	-1392.0
-177.5	-25.5	0.0	-1008.0
-177.5	-24.5	0.0	-1193.0
-177.5	-23.5	0.0	-2178.0
-177.5	-22.5	0.0	-2518.0
-177.5	-21.5	0.0	-1678.0
-177.5	-20.5	0.0	-2516.0
-177.5	-19.5	0.0	-2688.0
-177.5	-18.5	0.0	-2052.0
-177.5	-17.5	0.0	-2275.0
-177.5	-16.5	0.0	-2475.0
-177.5	-15.5	0.0	-2185.0
-177.5	-14.5	0.0	-1789.0
-177.5	-13.5	0.0	-1972.0
-177.5	-12.5	0.0	-3046.0
-177.5	-11.5	0.0	-3644.0
-177.5	-10.5	0.0	-4283.0
-177.5	-9.5	0.0	-4987.0
-177.5	-8.5	0.0	-5543.0
-177.5	-7.5	0.0	-5798.0
-177.5	-6.5	0.0	-5690.0
-177.5	-5.5	0.0	-5755.0
-177.5	-4.5	0.0	-5754.0
-177.5	-3.5	0.0	-6024.0
-177.5	-2.5	0.0	-5343.0
-177.5	-1.5	0.0	-5286.0
-177.5	-0.5	0.0	-5379.0
-177.5	0.5	0.0	-5151.0
-177.5	1.5	0.0	-5324.0
-177.5	2.5	0.0	-5390.0
-177.5	3.5	0.0	-5086.0
-177.5	4.5	0.0	-5293.0
-177.5	5.5	0.0	-5142.0
-177.5	6.5	0.0	-3940.0
-177.5	7.5	0.0	-3585.0
-177.5	8.5	0.0	-5625.0
-177.5	9.5	0.0	-5927.0
-177.5	10.5	0.0	-4898.0
-177.5	11.5	0.0	-5392.0
-177.5	12.5	0.0	-4397.0
-177.5	13.5	0.0	-4865.0
-177.5	14.5	0.0	-5214.0
-177.5	15.5	0.0	-5119.0
-177.5	16.5	0.0	-5289.0
-177.5	17.5	0.0	-3764.0
-177.5	18.5	0.0	-4805.0
-177.5	19.5	0.0	-4939.0
-177.5	20.5	0.0	-5403.0
-177.5	21.5	0.0	-5546.0
-177.5	22.5	0.0	-5582.0
-177.5	23.5	0.0	-5482.0
-177.5	24.5	0.0	-5265.0
-177.5	25.5	0.0	-5209.0
-177.5	26.5	0.0	-4925.0
-177.5	27.5	0.0	-4918.0
-177.5	28.5	0.0	-4602.0
-177.5	29.5	0.0	-5447.0
-177.5	30.5	0.0	-5216.0
-177.5	31.5	0.0	-5249.0
-177.5	32.5	0.0	-5398.0
-177.5	33.5	0.0	-5513.0
-177.5	34.5	0.0	-3264.0
-177.5	35.5	0.0	-3312.0
-177.5	36.5	0.0	-5331.0
-177.5	37.5	0.0	-5343.0
-177.5	38.5	0.0	-5591.0
-177.5	39.5	0.0	-5082.0
-177.5	40.5	0.0	-5698.0
-177.5	41.5	0.0	-5932.0
-177.5	42.5	0.0	-6037.0
-177.5	43.5	0.0	-5975.0
-177.5	44.5	0.0	-5155.0
-177.5	45.5	0.0	-5733.0
-177.5	46.5	0.0	-5738.0
-177.5	47.5	0.0	-5667.0
-177.5	48.5	0.0	-5002.0
-177.5	49.5	0.0	-5059.0
-177.5	50.5	0.0	-7004.0
-177.5	51.5	0.0	-1096.0
-177.5	52.5	0.0	-3557.0
-177.5	53.5	0.0	-3742.0
-177.5	54.5	0.0	-3770.0
-177.5	55.5	0.0	-3758.0
-177.5	56.5	0.0	-3707.0
-177.5	57.5	0.0	-3548.0
-177.5	58.5	0.0	-1862.0
-177.5	59.5	0.0	-153.0
-177.5	60.5	0.0	-140.0
-177.5	61.5	0.0	-117.0
-177.5	62.5	0.0	-102.0
-177.5	63.5	0.0	-98.0
-177.5	64.5	0.0	-70.0
-177.5	65.5	0.0	-6.0
-177.5	66.5	0.0	320.0
-177.5	67.5	0.0	35.0
-177.5	68.5	0.0	-39.0
-177.5	69.5	0.0	-50.0
-177.5	70.5	0.0	-51.0
-177.5	71.5	0.0	-25.0
-177.5	72.5	0.0	-68.0
-177.5	73.5	0.0	-100.0
-177.5	74.5	0.0	-202.0
-177.5	75.5	0.0	-1206.0
-177.5	76.5	0.0	-1535.0
-177.5	77.5	0.0	-1021.0
-177.5	78.5	0.0	-998.0
-177.5	79.5	0.0	-1402.0
-177.5	80.5	0.0	-2277.0
-177.5	81.5	0.0	-2195.0
-177.5	82.5	0.0	-2372.0
-177.5	83.5	0.0	-2337.0
-177.5	84.5	0.0	-1755.0
-177.5	85.5	0.0	-2666.0
-177.5	86.5	0.0	-3861.0
-177.5	87.5	0.0	-3842.0
-177.5	88.5	0.0	-3858.0
-177.5	89.5	0.0	-4073.0
-176.5	-89.5	2724.0	2912.75
-176.5	-88.5	2368.5	3085.75
-176.5	-87.5	2133.5	3282.5
-176.5	-86.5	746.5	2874.5
-176.5	-85.5	213.5	2231.75
-176.5	-84.5	152.5	229.75
-176.5	-83.5	579.5	-753.9
-176.5	-82.5	387.5	-508.8
-176.5	-81.5	352.0	-639.65
-176.5	-80.5	374.5	-652.85
-176.5	-79.5	368.0	-646.0
-176.5	-78.5	304.0	-451.1
-176.5	-77.5	0.0	-570.754
-176.5	-76.5	0.0	-552.491
-176.5	-75.5	0.0	-584.669
-176.5	-74.5	0.0	-1637.58
-176.5	-73.5	0.0	-2453.27
-176.5	-72.5	0.0	-772.204
-176.5	-71.5	0.0	-1826.0
-176.5	-70.5	0.0	-3863.0
-176.5	-69.5	0.0	-4038.0
-176.5	-68.5	0.0	-3203.0
-176.5	-67.5	0.0	-3896.0
-176.5	-66.5	0.0	-2726.0
-176.5	-65.5	0.0	-2767.0
-176.5	-64.5	0.0	-2832.0
-176.5	-63.5	0.0	-3298.0
-176.5	-62.5	0.0	-3528.0
-176.5	-61.5	0.0	-3846.0
-176.5	-60.5	0.0	-4158.0
-176.5	-59.5	0.0	-4554.0
-176.5	-58.5	0.0	-4543.0
-176.5	-57.5	0.0	-4761.0
-176.5	-56.5	0.0	-5155.0
-176.5	-55.5	0.0	-5247.0
-176.5	-54.5	0.0	-5352.0
-176.5	-53.5	0.0	-5458.0
-176.5	-52.5	0.0	-5466.0
-176.5	-51.5	0.0	-5253.0
-176.5	-50.5	0.0	-3774.0
-176.5	-49.5	0.0	-4420.0
-176.5	-48.5	0.0	-5061.0
-176.5	-47.5	0.0	-5107.0
-176.5	-46.5	0.0	-4838.0
-176.5	-45.5	0.0	-2510.0
-176.5	-44.5	0.0	-221.0
-176.5	-43.5	0.0	-277.0
-176.5	-42.5	0.0	-2594.0
-176.5	-41.5	0.0	-3069.0
-176.5	-40.5	0.0	-3493.0
-176.5	-39.5	0.0	-4458.0
-176.5	-38.5	0.0	-4709.0
-176.5	-37.5	0.0	-5079.0
-176.5	-36.5	0.0	-5523.0
-176.5	-35.5	0.0	-5370.0
-176.5	-34.5	0.0	-5367.0
-176.5	-33.5	0.0	-5813.0
-176.5	-32.5	0.0	-5885.0
-176.5	-31.5	0.0	-5994.0
-176.5	-30.5	0.0	-5271.0
-176.5	-29.5	0.0	-6774.0
-176.5	-28.5	0.0	-7358.0
-176.5	-27.5	0.0	-6016.0
-176.5	-26.5	0.0	-4114.0
-176.5	-25.5	0.0	-3311.0
-176.5	-24.5	0.0	-1832.0
-176.5	-23.5	0.0	-791.0
-176.5	-22.5	0.0	-1003.0
-176.5	-21.5	0.0	-2129.0
-176.5	-20.5	0.0	-2341.0
-176.5	-19.5	0.0	-2642.0
-176.5	-18.5	0.0	-2938.0
-176.5	-17.5	0.0	-2363.0
-176.5	-16.5	0.0	-2302.0
-176.5	-15.5	0.0	-2040.0
-176.5	-14.5	0.0	-615.0
-176.5	-13.5	0.0	-1965.0
-176.5	-12.5	0.0	-3579.0
-176.5	-11.5	0.0	-3845.0
-176.5	-10.5	0.0	-3688.0
-176.5	-9.5	0.0	-4851.0
-176.5	-8.5	0.0	-5447.0
-176.5	-7.5	0.0	-5589.0
-176.5	-6.5	0.0	-5949.0
-176.5	-5.5	0.0	-4650.0
-176.5	-4.5	0.0	-5650.0
-176.5	-3.5	0.0	-6010.0
-176.5	-2.5	0.0	-4896.0
-176.5	-1.5	0.0	-4241.0
-176.5	-0.5	0.0	-4671.0
-176.5	0.5	0.0	-5346.0
-176.5	1.5	0.0	-5404.0
-176.5	2.5	0.0	-5258.0
-176.5	3.5	0.0	-4952.0
-176.5	4.5	0.0	-5106.0
-176.5	5.5	0.0	-5296.0
-176.5	6.5	0.0	-4918.0
-176.5	7.5	0.0	-3941.0
-176.5	8.5	0.0	-5981.0
-176.5	9.5	0.0	-6122.0
-176.5	10.5	0.0	-5899.0
-176.5	11.5	0.0	-5475.0
-176.5	12.5	0.0	-4733.0
-176.5	13.5	0.0	-5230.0
-176.5	14.5	0.0	-5816.0
-176.5	15.5	0.0	-5673.0
-176.5	16.5	0.0	-4861.0
-176.5	17.5	0.0	-3176.0
-176.5	18.5	0.0	-4077.0
-176.5	19.5	0.0	-5567.0
-176.5	20.5	0.0	-5110.0
-176.5	21.5	0.0	-5662.0
-176.5	22.5	0.0	-5400.0
-176.5	23.5	0.0	-5185.0
-176.5	24.5	0.0	-5257.0
-176.5	25.5	0.0	-5083.0
-176.5	26.5	0.0	-5088.0
-176.5	27.5	0.0	-4500.0
-176.5	28.5	0.0	-4670.0
-176.5	29.5	0.0	-5279.0
-176.5	30.5	0.0	-5286.0
-176.5	31.5	0.0	-5400.0
-176.5	32.5	0.0	-5095.0
-176.5	33.5	0.0	-1587.0
-176.5	34.5	0.0	-4885.0
-176.5	35.5	0.0	-3777.0
-176.5	36.5	0.0	-4341.0
-176.5	37.5	0.0	-4345.0
-176.5	38.5	0.0	-5771.0
-176.5	39.5	0.0	-5794.0
-176.5	40.5	0.0	-5986.0
-176.5	41.5	0.0	-6022.0
-176.5	42.5	0.0	-6070.0
-176.5	43.5	0.0	-5875.0
-176.5	44.5	0.0	-5750.0
-176.5	45.5	0.0	-5874.0
-176.5	46.5	0.0	-5609.0
-176.5	47.5	0.0	-5667.0
-176.5	48.5	0.0	-5357.0
-176.5	49.5	0.0	-5060.0
-176.5	50.5	0.0	-7249.0
-176.5	51.5	0.0	-2317.0
-176.5	52.5	0.0	-3476.0
-176.5	53.5	0.0	-3782.0
-176.5	54.5	0.0	-3717.0
-176.5	55.5	0.0	-3726.0
-176.5	56.5	0.0	-3671.0
-176.5	57.5	0.0	-2500.0
-176.5	58.5	0.0	-1252.0
-176.5	59.5	0.0	-151.0
-176.5	60.5	0.0	-126.0
-176.5	61.5	0.0	-102.0
-176.5	62.5	0.0	-87.0
-176.5	63.5	0.0	-86.0
-176.5	64.5	0.0	-64.0
-176.5	65.5	0.0	25.0
-176.5	66.5	0.0	472.0
-176.5	67.5	0.0	52.0
-176.5	68.5	0.0	-46.0
-176.5	69.5	0.0	-52.0
-176.5	70.5	0.0	-61.0
-176.5	71.5	0.0	-30.0
-176.5	72.5	0.0	-94.0
-176.5	73.5	0.0	-133.0
-176.5	74.5	0.0	-210.0
-176.5	75.5	0.0	-1391.0
-176.5	76.5	0.0	-1792.0
-176.5	77.5	0.0	-1385.0
-176.5	78.5	0.0	-1370.0
-176.5	79.5	0.0	-1949.0
-176.5	80.5	0.0	-2016.0
-176.5	81.5	0.0	-1992.0
-176.5	82.5	0.0	-2408.0
-176.5	83.5	0.0	-2461.0
-176.5	84.5	0.0	-1751.0
-176.5	85.5	0.0	-2882.0
-176.5	86.5	0.0	-3883.0
-176.5	87.5	0.0	-3842.0
-176.5	88.5	0.0	-3852.0
-176.5	89.5	0.0	-4043.0
-175.5	-89.5	2674.5	2886.0
-175.5	-88.5	2403.0	3101.0
-175.5	-87.5	1570.5	2992.0
-175.5	-86.5	673.5	2801.0
-175.5	-85.5	186.0	2329.0
